customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02598,Female,0,Yes,Yes,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,45.37,1678.87,0
CUST-02599,Male,1,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),32.07,2100.98,0
CUST-02600,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.91,2787.55,0
CUST-02601,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,118.75,6152.8,1
CUST-02602,Male,0,Yes,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),65.28,2470.59,0
CUST-02603,Female,0,Yes,Yes,58,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,33.71,2005.1,0
CUST-02604,Male,1,Yes,No,25,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,83.94,2036.67,0
CUST-02605,Male,0,No,Yes,64,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,86.14,5579.72,0
CUST-02606,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,81.35,3796.03,0
CUST-02607,Male,0,No,Yes,52,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),55.39,3020.36,0
CUST-02608,Male,0,No,No,8,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),86.68,627.85,0
CUST-02609,Female,0,No,No,4,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),43.11,119.09,0
CUST-02610,Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,7069.26,1
CUST-02611,Female,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,100.45,6009.26,0
CUST-02612,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.17,1364.77,0
CUST-02613,Male,1,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.0,2677.7,0
CUST-02614,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,92.7,1829.74,0
CUST-02615,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,63.33,3592.79,0
CUST-02616,Male,0,No,No,44,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,82.97,3701.16,0
CUST-02617,Male,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,90.19,1965.1,0
CUST-02618,Male,0,Yes,No,62,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,58.37,3618.46,0
CUST-02619,Female,1,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,118.75,3410.27,1
CUST-02620,Male,0,No,Yes,62,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,77.51,4869.71,0
CUST-02621,Female,1,No,Yes,43,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,59.2,2601.91,0
CUST-02622,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,104.15,6811.24,1
CUST-02623,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,116.66,6720.42,1
CUST-02624,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.22,1691.07,0
CUST-02625,Male,0,Yes,No,35,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),40.33,1430.5,0
CUST-02626,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,51.3,215.7,0
CUST-02627,Male,1,Yes,No,36,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),118.75,4283.2,0
CUST-02628,Female,0,No,No,54,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),65.52,3543.86,0
CUST-02629,Female,1,No,No,58,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),116.08,6844.25,0
CUST-02630,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),80.64,2902.59,0
CUST-02631,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),37.08,851.39,0
CUST-02632,Female,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),96.46,3063.45,0
CUST-02633,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),79.59,971.52,0
CUST-02634,Male,1,No,No,37,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,53.58,1966.86,0
CUST-02635,Female,0,No,No,57,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.4,3389.9,0
CUST-02636,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.4,918.45,0
CUST-02637,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,56.6,972.34,0
CUST-02638,Female,0,No,Yes,23,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.66,2083.81,0
CUST-02639,Female,0,Yes,No,25,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.88,1249.18,0
CUST-02640,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,77.53,3033.9,0
CUST-02641,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,82.15,2485.81,0
CUST-02642,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,73.64,2704.1,0
CUST-02643,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),37.8,2255.08,0
CUST-02644,Female,0,No,Yes,56,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.5,5377.33,0
CUST-02645,Male,0,Yes,No,57,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.78,2784.56,0
CUST-02646,Male,0,Yes,No,66,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.79,4327.71,0
CUST-02647,Female,0,Yes,Yes,21,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,61.41,1347.83,0
CUST-02648,Female,0,Yes,No,57,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),77.12,4392.12,0
CUST-02649,Male,0,No,No,72,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,82.41,6040.85,0
CUST-02650,Male,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),93.81,4571.28,0
CUST-02651,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),68.87,3332.16,0
CUST-02652,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.27,1836.3,0
CUST-02653,Male,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),102.59,3982.75,0
CUST-02654,Male,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.7,4889.03,0
CUST-02655,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,71.63,3217.83,1
CUST-02656,Male,0,Yes,No,21,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,47.9,1090.92,0
CUST-02657,Female,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.14,975.95,0
CUST-02658,Female,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),113.01,5675.79,1
CUST-02659,Male,0,No,Yes,13,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,37.43,386.5,0
CUST-02660,Female,0,No,No,8,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,40.43,342.3,0
CUST-02661,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),60.8,1077.2,0
CUST-02662,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,79.62,1027.46,0
CUST-02663,Male,0,No,No,16,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,48.04,739.07,0
CUST-02664,Female,0,No,No,24,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),33.88,777.52,0
CUST-02665,Female,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,46.85,2534.22,0
CUST-02666,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,61.69,985.1,1
CUST-02667,Male,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),48.18,1096.79,0
CUST-02668,Female,0,No,No,22,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,2514.53,1
CUST-02669,Female,1,Yes,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),118.75,4697.06,0
CUST-02670,Male,0,Yes,No,32,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,103.58,3309.94,0
CUST-02671,Female,0,Yes,Yes,41,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),85.11,3418.61,0
CUST-02672,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),85.99,4077.97,0
CUST-02673,Female,1,No,No,17,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,105.41,1753.34,1
CUST-02674,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.88,5072.94,0
CUST-02675,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),50.8,562.74,0
CUST-02676,Male,0,No,No,23,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),118.75,2749.63,0
CUST-02677,Male,0,Yes,No,60,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.71,5659.82,0
CUST-02678,Male,1,No,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),115.08,7319.93,0
CUST-02679,Male,0,No,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),118.75,4104.31,1
CUST-02680,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,32.92,1741.49,0
CUST-02681,Male,1,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.79,2527.99,0
CUST-02682,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),72.0,3731.36,0
CUST-02683,Male,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.3,5082.97,0
CUST-02684,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,95.97,2086.35,1
CUST-02685,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),76.48,4459.64,0
CUST-02686,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),111.76,7581.23,0
CUST-02687,Male,0,No,Yes,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,92.87,5075.54,0
CUST-02688,Male,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.62,3709.85,0
CUST-02689,Female,0,No,No,17,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.44,1124.92,0
CUST-02690,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,87.62,6198.41,1
CUST-02691,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,82.17,2604.61,0
CUST-02692,Female,1,No,Yes,2,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.35,92.87,1
CUST-02693,Male,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,40.82,1092.29,0
CUST-02694,Male,0,No,No,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,87.55,0.0,0
CUST-02695,Female,1,No,Yes,62,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),37.45,2331.02,0
CUST-02696,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.06,2520.07,0
CUST-02697,Female,0,Yes,Yes,36,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,90.19,3294.32,0
CUST-02698,Male,0,No,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,55.57,2627.41,0
CUST-02699,Female,0,No,No,18,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.18,1347.39,0
CUST-02700,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,48.77,542.16,0
CUST-02701,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,94.15,6205.22,0
CUST-02702,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,80.07,5117.52,0
CUST-02703,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,72.85,1905.45,1
CUST-02704,Male,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),98.74,883.35,0
CUST-02705,Female,0,Yes,No,69,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,90.0,6176.99,0
CUST-02706,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),88.18,3667.62,0
CUST-02707,Male,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),107.31,7453.35,0
CUST-02708,Male,0,No,Yes,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,110.16,7792.34,1
CUST-02709,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),54.3,3106.75,0
CUST-02710,Male,1,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.7,223.24,1
CUST-02711,Female,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),81.39,345.16,0
CUST-02712,Female,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,107.8,3868.99,0
CUST-02713,Male,0,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,44.91,2224.03,0
CUST-02714,Male,0,No,No,65,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,61.76,4042.11,0
CUST-02715,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.68,4609.51,1
CUST-02716,Male,1,Yes,No,6,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),105.9,587.74,0
CUST-02717,Female,0,Yes,No,52,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),70.05,3660.84,0
CUST-02718,Female,1,No,No,5,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),69.66,343.27,0
CUST-02719,Female,0,No,Yes,6,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),53.73,278.18,0
CUST-02720,Male,1,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,95.57,4087.3,1
CUST-02721,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),89.27,1515.24,0
CUST-02722,Female,1,Yes,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),63.77,3313.89,0
CUST-02723,Female,0,No,Yes,28,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,47.77,1366.1,0
CUST-02724,Male,0,No,No,24,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.64,2187.84,1
CUST-02725,Male,1,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,91.33,5628.94,0
CUST-02726,Male,0,No,No,67,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,62.71,4226.85,0
CUST-02727,Male,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,89.02,1045.6,0
CUST-02728,Male,0,No,Yes,31,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,90.29,2788.21,0
CUST-02729,Male,1,No,No,26,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),104.36,2708.08,0
CUST-02730,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,98.12,4867.24,0
CUST-02731,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,66.11,2155.73,0
CUST-02732,Male,0,Yes,No,27,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),54.7,1476.01,0
CUST-02733,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),118.75,8549.23,0
CUST-02734,Female,0,Yes,No,71,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),67.01,4784.06,0
CUST-02735,Female,0,Yes,No,29,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),28.17,845.49,0
CUST-02736,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,40.91,388.21,0
CUST-02737,Female,1,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.98,176.44,0
CUST-02738,Female,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),109.28,6930.29,0
CUST-02739,Female,0,No,No,37,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,4376.72,1
CUST-02740,Male,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,79.16,1695.27,0
CUST-02741,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.07,1039.07,0
CUST-02742,Male,0,No,Yes,41,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,105.74,4306.48,0
CUST-02743,Male,0,Yes,No,61,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),90.12,5573.33,0
CUST-02744,Male,0,Yes,No,63,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.52,6937.82,0
CUST-02745,Female,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.86,707.92,1
CUST-02746,Female,0,Yes,Yes,43,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),41.35,1887.55,0
